EmployeeID,Department,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Total,RFM_Segment,R_Score_Department,F_Score_Department,M_Score_Department,RFM_Total_Department,RFM_Segment_Department
1099,Research & Development,0.5,0.2583333333333333,0.2956292785676672,2,3,4,9,Need Further Observation,3,3,4,10,Need Further Observation
1100,Research & Development,0.16666666666666666,0.14404761904761904,0.9086887835703001,1,1,5,7,Don't Promote,1,1,5,7,Don't Promote
1101,Sales,0.5,0.8452380952380952,0.7959452343338599,2,5,5,12,Need Further Observation,3,5,5,13,Recommend for Promotion
1102,Research & Development,1.0,0.294047619047619,0.08299104791995787,4,4,1,9,Need Further Observation,5,4,1,10,Need Further Observation
1103,Sales,0.3333333333333333,0.907142857142857,0.9059505002632965,2,5,5,12,Need Further Observation,2,5,5,12,Need Further Observation
1104,Sales,0.125,0.3821428571428571,0.3881516587677725,1,5,4,10,Need Further Observation,1,5,4,10,Need Further Observation
1105,Research & Development,1.0,0.3083333333333333,0.10452869931542917,4,4,2,10,Need Further Observation,5,4,2,11,Need Further Observation
1106,Sales,1.0,0.25476190476190474,0.011269088994207477,4,3,1,8,Don't Promote,5,3,1,9,Need Further Observation
1107,Sales,1.0,0.2833333333333333,0.00573986308583465,4,3,1,8,Don't Promote,5,4,1,10,Need Further Observation
1108,Human Resources,1.0,0.13333333333333333,0.09826224328593997,4,1,2,7,Don't Promote,4,1,2,7,Don't Promote
1109,Research & Development,0.5,0.319047619047619,0.9381253291205898,2,4,5,11,Need Further Observation,3,4,5,12,Need Further Observation
1110,Sales,0.5,0.19404761904761902,0.6618220115850447,2,2,5,9,Need Further Observation,3,2,5,10,Need Further Observation
1111,Research & Development,0.14285714285714285,0.294047619047619,0.0850974196945761,1,4,1,6,Don't Promote,1,4,1,6,Don't Promote
1112,Research & Development,0.3333333333333333,0.2869047619047619,0.9362822538177988,2,4,5,11,Need Further Observation,2,4,5,11,Need Further Observation
1113,Research & Development,0.5,0.18333333333333332,0.18583464981569248,2,2,3,7,Don't Promote,3,2,3,8,Don't Promote
1114,Research & Development,1.0,0.16547619047619047,0.9919957872564508,4,1,5,10,Need Further Observation,5,1,5,11,Need Further Observation
1115,Research & Development,0.125,0.14404761904761904,0.5004212743549237,1,1,5,7,Don't Promote,1,1,5,7,Don't Promote
1116,Research & Development,1.0,0.20476190476190476,0.18088467614533965,4,2,3,9,Need Further Observation,5,2,3,10,Need Further Observation
1117,Sales,1.0,0.8904761904761904,0.06029489204844655,4,5,1,10,Need Further Observation,5,5,1,11,Need Further Observation
1118,Research & Development,1.0,0.2976190476190476,0.9573986308583465,4,4,5,13,Recommend for Promotion,5,4,5,14,Recommend for Promotion
1119,Research & Development,1.0,0.8904761904761904,0.1833070036861506,4,5,3,12,Need Further Observation,5,5,3,13,Recommend for Promotion
1120,Sales,0.2,0.21666666666666667,0.1314902580305424,1,2,2,5,Don't Promote,2,2,2,6,Don't Promote
1121,Sales,1.0,0.294047619047619,0.07177461822011585,4,4,1,9,Need Further Observation,5,4,1,10,Need Further Observation
1122,Sales,1.0,0.20476190476190476,0.48562401263823063,4,2,5,11,Need Further Observation,5,2,5,12,Need Further Observation
1123,Research & Development,1.0,0.20833333333333331,0.23175355450236967,4,2,3,9,Need Further Observation,5,2,3,10,Need Further Observation
1124,Research & Development,0.5,0.2869047619047619,0.3669826224328594,2,4,4,10,Need Further Observation,3,4,4,11,Need Further Observation
1125,Sales,0.3333333333333333,0.2,0.15050026329647181,2,2,2,6,Don't Promote,2,2,2,6,Don't Promote
1126,Research & Development,1.0,0.1357142857142857,0.09631384939441812,4,1,2,7,Don't Promote,5,1,2,8,Don't Promote
1127,Sales,0.3333333333333333,0.33690476190476193,0.19410215903106898,2,4,3,9,Need Further Observation,2,4,3,9,Need Further Observation
1128,Research & Development,0.5,0.22023809523809523,0.12269615587151132,2,2,2,6,Don't Promote,3,2,2,7,Don't Promote
1129,Research & Development,0.125,0.22142857142857145,0.05639810426540284,1,2,1,4,Don't Promote,1,2,1,4,Don't Promote
1130,Research & Development,1.0,0.8178571428571428,0.057240652975250134,4,5,1,10,Need Further Observation,5,5,1,11,Need Further Observation
1131,Research & Development,0.5,0.41428571428571426,0.2738283307003686,2,5,4,11,Need Further Observation,3,5,4,12,Need Further Observation
1132,Research & Development,0.1111111111111111,0.16547619047619047,0.8979462875197473,1,1,5,7,Don't Promote,1,1,5,7,Don't Promote
1133,Sales,1.0,0.2595238095238095,0.84855186940495,4,3,5,12,Need Further Observation,5,3,5,13,Recommend for Promotion
1134,Research & Development,1.0,0.07738095238095238,0.07177461822011585,4,1,1,6,Don't Promote,5,1,1,7,Don't Promote
1135,Research & Development,1.0,0.22499999999999998,0.20400210637177463,4,2,3,9,Need Further Observation,5,2,3,10,Need Further Observation
1136,Sales,1.0,0.32619047619047614,0.1524486571879937,4,4,2,10,Need Further Observation,5,4,2,11,Need Further Observation
1137,Research & Development,1.0,0.28095238095238095,0.190521327014218,4,3,3,10,Need Further Observation,5,3,3,11,Need Further Observation
1138,Research & Development,1.0,0.31547619047619047,0.32043180621379674,4,4,4,12,Need Further Observation,5,4,4,13,Recommend for Promotion
1139,Research & Development,0.3333333333333333,0.17619047619047618,0.12711953659820957,2,1,2,5,Don't Promote,2,1,2,5,Don't Promote
1140,Research & Development,0.3333333333333333,0.2976190476190476,0.2983149025803054,2,4,4,10,Need Further Observation,2,4,4,10,Need Further Observation
1141,Research & Development,0.3333333333333333,0.2654761904761905,0.8357556608741443,2,3,5,10,Need Further Observation,2,3,5,10,Need Further Observation
1142,Research & Development,1.0,0.244047619047619,0.42575039494470773,4,3,4,11,Need Further Observation,5,3,4,12,Need Further Observation
1143,Research & Development,0.5,0.1488095238095238,0.39162717219589255,3,1,4,8,Don't Promote,3,1,4,8,Don't Promote
1144,Sales,0.5,0.1595238095238095,0.5743549236440232,3,1,5,9,Need Further Observation,3,1,5,9,Need Further Observation
1145,Sales,1.0,0.3047619047619048,0.18562401263823064,4,4,3,11,Need Further Observation,5,4,3,12,Need Further Observation
1146,Research & Development,0.08333333333333333,0.07738095238095238,0.46566614007372303,1,1,4,6,Don't Promote,1,1,4,6,Don't Promote
1147,Research & Development,0.25,0.25476190476190474,0.2707740916271722,2,3,4,9,Need Further Observation,2,3,4,9,Need Further Observation
1148,Research & Development,0.2,0.2654761904761905,0.06808846761453397,1,3,1,5,Don't Promote,2,3,1,6,Don't Promote
1149,Research & Development,0.5,0.22142857142857145,0.07124802527646129,3,2,1,6,Don't Promote,3,2,1,6,Don't Promote
1150,Research & Development,0.5,0.09999999999999999,0.8874144286466561,3,1,5,9,Need Further Observation,3,1,5,9,Need Further Observation
1151,Research & Development,0.5,0.2833333333333333,0.9572406529752502,3,3,5,11,Need Further Observation,3,3,5,11,Need Further Observation
1152,Research & Development,0.1,0.7738095238095237,0.9851500789889416,1,5,5,11,Need Further Observation,1,5,5,11,Need Further Observation
1153,Research & Development,0.16666666666666666,0.19166666666666665,0.1334913112164297,1,2,2,5,Don't Promote,1,2,2,5,Don't Promote
1154,Sales,0.5,0.19404761904761902,0.3944707740916272,3,2,4,9,Need Further Observation,3,2,4,9,Need Further Observation
1155,Human Resources,0.5,0.11666666666666667,0.1923117430226435,3,1,3,7,Don't Promote,2,1,3,6,Don't Promote
1156,Research & Development,1.0,0.27619047619047615,0.16292785676671934,4,3,2,9,Need Further Observation,5,3,2,10,Need Further Observation
1157,Research & Development,0.07692307692307693,0.1880952380952381,0.17061611374407584,1,2,3,6,Don't Promote,1,2,2,5,Don't Promote
1158,Research & Development,1.0,0.244047619047619,0.6854660347551342,4,3,5,12,Need Further Observation,5,3,5,13,Recommend for Promotion
1159,Research & Development,0.16666666666666666,0.2476190476190476,0.30984728804634015,1,3,4,8,Don't Promote,1,3,4,8,Don't Promote
1160,Research & Development,0.5,0.25476190476190474,0.26940494997367037,3,3,4,10,Need Further Observation,3,3,4,10,Need Further Observation
1161,Research & Development,0.125,0.319047619047619,0.14007372301211163,1,4,2,7,Don't Promote,1,4,2,7,Don't Promote
1162,Research & Development,0.5,0.0857142857142857,0.47388098999473405,3,1,5,9,Need Further Observation,3,1,4,8,Don't Promote
1163,Sales,0.5,0.21428571428571427,0.07256450763559769,3,2,1,6,Don't Promote,3,2,1,6,Don't Promote
1164,Research & Development,0.16666666666666666,0.11666666666666667,0.1911532385466035,1,1,3,5,Don't Promote,1,1,3,5,Don't Promote
1165,Research & Development,0.3333333333333333,0.2095238095238095,0.36276987888362294,2,2,4,8,Don't Promote,2,2,4,8,Don't Promote
1166,Human Resources,0.5,0.23333333333333334,0.08030542390731964,3,3,1,7,Don't Promote,2,3,1,6,Don't Promote
1167,Research & Development,1.0,0.8833333333333333,0.6389152185360716,4,5,5,14,Recommend for Promotion,5,5,5,15,Recommend for Promotion
1168,Sales,0.1111111111111111,0.2488095238095238,0.03170089520800421,1,3,1,5,Don't Promote,1,3,1,5,Don't Promote
1169,Research & Development,0.2,0.20476190476190476,0.22927856766719326,1,2,3,6,Don't Promote,2,2,3,7,Don't Promote
1170,Research & Development,1.0,0.28095238095238095,0.21390205371248025,4,3,3,10,Need Further Observation,5,3,3,11,Need Further Observation
1171,Research & Development,0.3333333333333333,0.20476190476190476,0.6680358083201685,2,2,5,9,Need Further Observation,2,2,5,9,Need Further Observation
1172,Research & Development,0.5,0.31547619047619047,0.6526066350710901,3,4,5,12,Need Further Observation,3,4,5,12,Need Further Observation
1173,Sales,0.5,0.16666666666666666,0.053712480252764615,3,1,1,5,Don't Promote,3,1,1,5,Don't Promote
1174,Research & Development,0.16666666666666666,0.294047619047619,0.28267509215376513,1,4,4,9,Need Further Observation,1,4,4,9,Need Further Observation
1175,Research & Development,0.14285714285714285,0.3476190476190476,0.23275408109531331,1,4,3,8,Don't Promote,1,4,3,8,Don't Promote
1176,Research & Development,1.0,0.8404761904761904,0.09352290679304898,4,5,2,11,Need Further Observation,5,5,2,12,Need Further Observation
1177,Research & Development,1.0,0.33690476190476193,0.1898367561874671,4,4,3,11,Need Further Observation,5,4,3,12,Need Further Observation
1178,Research & Development,0.5,0.32619047619047614,0.08430753027909425,3,4,1,8,Don't Promote,3,4,1,8,Don't Promote
1179,Sales,0.5,0.21904761904761905,0.29899947340705635,3,2,4,9,Need Further Observation,3,2,4,9,Need Further Observation
1180,Research & Development,0.5,0.3607142857142857,0.19562927856766718,3,5,3,11,Need Further Observation,3,5,3,11,Need Further Observation
1181,Research & Development,0.5,0.13333333333333333,0.27224855186940494,3,1,4,8,Don't Promote,3,1,4,8,Don't Promote
1182,Research & Development,0.25,0.36904761904761907,0.26914165350184305,2,5,4,11,Need Further Observation,2,5,4,11,Need Further Observation
1183,Research & Development,1.0,0.1595238095238095,0.5048446550816219,4,1,5,10,Need Further Observation,5,1,5,11,Need Further Observation
1184,Research & Development,0.5,0.763095238095238,0.23475513428120062,3,5,3,11,Need Further Observation,3,5,3,11,Need Further Observation
1185,Research & Development,0.3333333333333333,0.9333333333333333,0.10463401790416009,2,5,2,9,Need Further Observation,2,5,2,9,Need Further Observation
1186,Research & Development,0.2,0.8059523809523809,0.4733543970510795,1,5,5,11,Need Further Observation,2,5,4,11,Need Further Observation
1187,Sales,0.1,0.8726190476190475,0.16161137440758294,1,5,2,8,Don't Promote,1,5,3,9,Need Further Observation
1188,Research & Development,1.0,0.29285714285714287,0.5219062664560294,4,4,5,13,Recommend for Promotion,5,4,5,14,Recommend for Promotion
1189,Sales,0.5,0.25476190476190474,0.2750394944707741,3,3,4,10,Need Further Observation,3,3,4,10,Need Further Observation
1190,Sales,0.08333333333333333,0.31547619047619047,0.6444444444444445,1,4,5,10,Need Further Observation,1,4,5,10,Need Further Observation
1191,Research & Development,1.0,0.20476190476190476,0.1617693522906793,4,2,2,8,Don't Promote,5,2,2,9,Need Further Observation
1192,Sales,0.5,0.13333333333333333,0.2506582411795682,3,1,4,8,Don't Promote,3,1,4,8,Don't Promote
1193,Research & Development,0.5,0.33690476190476193,0.07293312269615587,3,4,1,8,Don't Promote,3,4,1,8,Don't Promote
1194,Research & Development,0.5,0.8345238095238096,0.1524486571879937,3,5,2,10,Need Further Observation,3,5,2,10,Need Further Observation
1195,Sales,1.0,0.1988095238095238,0.8314902580305424,4,2,5,11,Need Further Observation,5,2,5,12,Need Further Observation
1196,Research & Development,1.0,0.1988095238095238,0.10221169036334914,4,2,2,8,Don't Promote,5,2,2,9,Need Further Observation
1197,Sales,1.0,0.35357142857142854,0.13796735123749343,4,5,2,11,Need Further Observation,5,5,2,12,Need Further Observation
1198,Sales,0.3333333333333333,0.23333333333333334,0.43986308583464984,2,3,4,9,Need Further Observation,2,3,4,9,Need Further Observation
1199,Sales,1.0,0.8166666666666667,0.11690363349131122,4,5,2,11,Need Further Observation,5,5,2,12,Need Further Observation
1200,Research & Development,1.0,0.2654761904761905,0.13528172722485518,4,3,2,9,Need Further Observation,5,3,2,10,Need Further Observation
1201,Human Resources,0.5,0.3583333333333333,0.36750921537651393,3,5,4,12,Need Further Observation,2,4,5,11,Need Further Observation
1202,Research & Development,1.0,0.11666666666666667,0.17245918904686677,4,1,3,8,Don't Promote,5,1,2,8,Don't Promote
1203,Research & Development,1.0,0.21904761904761905,0.3446024223275408,4,2,4,10,Need Further Observation,5,2,4,11,Need Further Observation
1204,Research & Development,0.3333333333333333,0.17619047619047618,0.8593470247498683,2,1,5,8,Don't Promote,2,2,5,9,Need Further Observation
1205,Sales,0.1,0.35,0.9843075302790942,1,4,5,10,Need Further Observation,1,5,5,11,Need Further Observation
1206,Research & Development,0.5,0.14404761904761904,0.7226434965771459,3,1,5,9,Need Further Observation,3,1,5,9,Need Further Observation
1207,Research & Development,1.0,0.8297619047619047,0.43543970510795155,4,5,4,13,Recommend for Promotion,5,5,4,14,Recommend for Promotion
1208,Research & Development,1.0,0.294047619047619,0.018430753027909426,4,4,1,9,Need Further Observation,5,4,1,10,Need Further Observation
1209,Research & Development,0.5,0.16547619047619047,0.19852553975776724,3,1,3,7,Don't Promote,3,1,3,7,Don't Promote
1210,Research & Development,1.0,0.7797619047619048,0.8116377040547657,4,5,5,14,Recommend for Promotion,5,5,5,15,Recommend for Promotion
1211,Research & Development,1.0,0.19166666666666665,0.10463401790416009,4,2,2,8,Don't Promote,5,2,2,9,Need Further Observation
1212,Sales,0.5,0.2654761904761905,0.013270142180094787,3,3,1,7,Don't Promote,3,3,1,7,Don't Promote
1213,Research & Development,1.0,0.294047619047619,0.0573986308583465,4,4,1,9,Need Further Observation,5,4,1,10,Need Further Observation
1214,Sales,0.5,0.7904761904761904,0.2528172722485519,3,5,4,12,Need Further Observation,3,5,4,12,Need Further Observation
1215,Research & Development,1.0,0.319047619047619,0.24423380726698263,4,4,3,11,Need Further Observation,5,4,3,12,Need Further Observation
1216,Research & Development,0.25,0.2654761904761905,0.12696155871511322,2,3,2,7,Don't Promote,2,3,2,7,Don't Promote
1217,Sales,0.3333333333333333,0.18095238095238092,0.17856766719325962,2,2,3,7,Don't Promote,2,2,3,7,Don't Promote
1218,Research & Development,0.25,0.2702380952380952,0.13117430226434965,2,3,2,7,Don't Promote,2,3,2,7,Don't Promote
1219,Sales,1.0,0.14404761904761904,0.055660874144286464,4,1,1,6,Don't Promote,5,1,1,7,Don't Promote
1220,Research & Development,1.0,0.2976190476190476,0.8509741969457609,4,4,5,13,Recommend for Promotion,5,4,5,14,Recommend for Promotion
1221,Sales,0.5,0.27619047619047615,0.1660347551342812,3,3,2,8,Don't Promote,3,3,3,9,Need Further Observation
1222,Research & Development,0.125,0.8619047619047618,0.43154291732490785,1,5,4,10,Need Further Observation,1,5,4,10,Need Further Observation
1223,Human Resources,1.0,0.18333333333333332,0.12032648762506583,4,2,2,8,Don't Promote,4,2,2,8,Don't Promote
1224,Sales,1.0,0.16666666666666666,0.058873091100579256,4,1,1,6,Don't Promote,5,1,1,7,Don't Promote
1225,Research & Development,0.2,0.27619047619047615,0.156187467087941,1,3,2,6,Don't Promote,2,3,2,7,Don't Promote
1226,Research & Development,0.5,0.21666666666666667,0.5152185360716166,3,2,5,10,Need Further Observation,3,2,5,10,Need Further Observation
1227,Research & Development,1.0,0.25476190476190474,0.4785150078988942,4,3,5,12,Need Further Observation,5,3,4,12,Need Further Observation
1228,Research & Development,0.1111111111111111,0.23214285714285715,0.13886255924170615,1,3,2,6,Don't Promote,1,3,2,6,Don't Promote
1229,Human Resources,1.0,0.26904761904761904,0.3389678778304371,4,3,4,11,Need Further Observation,4,4,4,12,Need Further Observation
1230,Research & Development,1.0,0.4035714285714286,0.5182727751448131,4,5,5,14,Recommend for Promotion,5,5,5,15,Recommend for Promotion
1231,Research & Development,0.25,0.3047619047619048,0.057925223802001054,2,4,1,7,Don't Promote,2,4,1,7,Don't Promote
1232,Research & Development,0.5,0.31547619047619047,0.14286466561348077,3,4,2,9,Need Further Observation,3,4,2,9,Need Further Observation
1233,Research & Development,0.5,0.22023809523809523,0.440810953133228,3,2,4,9,Need Further Observation,3,2,4,9,Need Further Observation
